"idpub","brdxdy","sexrsp","deatyr","POP57","PI5760","DGLEV","EDYRCM","YRER74","RU024REC","MZ023RER","GI503RE","gu024re","IZ023RER","HD201KD","hi503rea","HU024RE","jz023rer","q1i503rea","Q1U024RE","q1c003re","q1z023rer"
927044,1937,1,2001,9,101,-2,1,140,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927047,1939,2,2015,5,130,-2,2,0,0,8,11,0,8,NA,NA,NA,NA,NA,NA,NA,NA
927050,1939,2,-2,2,31,-2,-2,5,3,0,12,0,1,3,5,-2,2,4,-2,1,2
927053,1939,1,1993,3,104,4,10,160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927054,1939,1,2021,3,-3,3,7,230,-2,4,-2,-2,3,3,-2,-2,1,4,-2,1,1
927057,1939,1,1984,5,34,3,7,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927062,1939,1,-2,2,53,-2,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927067,1940,2,-2,5,-3,-2,-2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927068,1939,2,-2,3,19,-2,-2,0,0,6,5,6,6,2,6,-2,2,6,-2,1,0
927069,1939,1,-2,9,-3,2,-3,-3,4,0,6,5,NA,3,7,7,-29,5,-2,2,8
927071,1939,1,2014,5,60,2,4,225,-2,NA,-2,-2,6,3,-2,-2,2,NA,NA,NA,NA
927080,1938,1,-2,4,52,-2,-2,155,NA,NA,-5,-5,4,7,2,-2,-29,1,7,2,0
927084,1939,2,-2,6,-3,2,-3,-3,0,4,7,0,8,2,8,-2,4,6,-2,1,0
927086,1938,1,-2,4,35,-2,-2,105,-2,NA,-2,-2,-3,2,-2,-2,-29,NA,NA,NA,NA
927097,1939,1,2016,3,14,-2,-3,-3,0,3,NA,NA,2,3,4,-2,-29,NA,NA,NA,NA
927100,1938,1,2019,6,77,-2,-2,109,0,NA,6,0,0,5,7,5,-29,NA,NA,NA,NA
927103,1939,2,2006,9,83,-2,-2,10,-2,6,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA
927107,1939,2,-2,3,15,-2,-2,0,0,0,10,-2,0,6,6,-2,0,9,-2,1,1
927108,1939,2,-2,5,63,-2,2,140,-2,12,-2,-2,4,4,-2,-2,3,NA,NA,NA,NA
927109,1939,1,-2,6,-3,-2,1,130,NA,NA,-2,-2,1,3,-2,-2,3,NA,NA,NA,NA
927114,1939,1,-2,9,40,-2,1,115,-2,3,-2,-2,1,9,-2,-2,2,NA,NA,NA,NA
927115,1939,2,-2,7,89,-2,2,60,0,4,11,-2,NA,4,7,7,NA,NA,NA,NA,NA
927120,1939,2,-2,6,53,-2,-2,0,-2,3,-2,-2,1,10,-2,-2,NA,NA,NA,NA,NA
927125,1939,2,-2,3,-3,-2,-2,75,-2,10,-2,-2,4,1,-2,-2,10,NA,NA,NA,NA
927126,1938,2,-2,4,-3,-2,-2,0,0,2,9,4,4,2,-30,-30,4,NA,NA,NA,NA
927127,1938,2,-2,8,78,-2,5,0,-2,4,-2,-2,NA,3,-2,-2,NA,NA,NA,NA,NA
927136,1939,2,-2,2,28,-2,-2,30,7,3,4,-2,3,4,6,6,10,3,-2,1,4
927139,1940,2,-2,5,31,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927140,1937,2,1990,4,40,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927143,1939,1,1990,2,38,-2,0,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927145,1939,1,-2,4,54,3,6,190,5,3,10,0,2,2,11,-2,3,8,2,1,12
927149,1939,2,-2,3,64,1,2,0,-2,3,-2,-2,2,2,-2,-2,3,0,-2,1,3
927152,1939,2,-2,2,21,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927154,1939,1,-2,9,68,2,4,193,5,2,10,-2,2,1,11,5,2,0,4,1,1
927155,1939,1,2003,9,39,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927156,1939,1,-2,3,12,4,7,125,0,10,10,0,4,3,10,-2,NA,7,-2,2,6
927159,1939,2,2022,9,91,-2,-2,0,0,2,9,0,8,4,7,-2,5,NA,NA,NA,NA
927163,1938,2,-2,9,84,1,3,0,0,20,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
927175,1939,2,-2,9,74,-2,-2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
927176,1938,1,-2,7,-3,-2,-2,170,2,NA,8,-2,4,4,9,6,-29,6,-2,2,2
927178,1939,1,-2,4,64,-2,1,95,0,0,8,0,0,3,8,-2,0,6,-2,1,4
927179,1939,1,-2,3,41,-2,-2,110,-2,NA,-2,-2,4,3,-2,-2,-29,NA,NA,NA,NA
927184,1939,2,-2,2,-3,-2,-2,6,0,20,-3,0,6,3,6,-2,20,0,-2,1,6
927187,1939,1,-2,6,49,3,7,130,0,NA,5,0,1,2,8,-2,NA,6,-2,2,2
927190,1939,1,2013,5,44,-2,-2,142,1,1,6,-3,0,NA,NA,NA,NA,NA,NA,NA,NA
927196,1938,2,-2,9,-3,-2,-3,-3,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
927198,1939,1,-2,2,35,-2,-2,0,0,2,10,0,1,4,11,0,0,4,-2,1,1
927202,1939,1,1988,2,25,-2,-2,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927204,1939,1,-2,2,9,-2,1,210,-2,2,-2,-2,4,2,-2,-2,3,NA,NA,NA,NA
927207,1939,2,1960,4,63,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927208,1939,2,1974,5,37,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927210,1939,2,-2,8,84,2,4,87,0,NA,7,0,2,2,5,-2,4,5,-2,1,0
927211,1939,2,2022,5,70,-2,-2,90,-2,2,-2,-2,2,10,-2,-2,3,NA,NA,NA,NA
927218,1939,2,-2,6,99,2,4,170,0,2,5,4,10,2,9,-2,16,7,-2,1,2
927219,1939,2,2005,6,11,-2,-2,0,-3,NA,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA
927220,1939,1,2018,6,75,-2,0,150,-2,0,0,7,NA,3,6,-2,NA,NA,NA,NA,NA
927223,1938,2,-2,9,317,1,3,0,0,5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
927227,1939,2,-2,6,105,2,4,20,-2,1,-2,-2,1,2,-2,-2,5,2,-2,1,3
927230,1939,2,-2,2,-3,-2,-2,30,-2,6,-2,-2,10,0,-2,-2,8,NA,NA,NA,NA
927233,1939,2,-2,3,32,-2,-2,15,0,0,4,0,0,6,8,5,3,6,-2,1,1
927240,1939,2,-2,4,62,-2,-2,0,NA,NA,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
927246,1939,1,-2,4,68,-2,2,160,2,NA,10,2,1,3,9,-2,2,7,-2,2,1
927249,1939,1,-2,6,47,-2,-2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927252,1939,2,2007,4,34,-2,-2,0,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927253,1939,1,-2,6,134,-2,-2,0,0,NA,12,0,1,4,6,-2,2,8,-2,1,1
927254,1939,2,-2,5,64,-2,-2,0,0,4,9,0,25,6,10,-2,3,9,-2,2,12
927256,1939,1,-2,5,28,3,5,140,0,1,4,4,0,3,5,-2,0,4,0,1,0
927266,1939,1,-2,5,-3,3,8,500,0,8,NA,NA,NA,3,10,-2,10,6,-2,2,10
927271,1939,2,2010,4,44,2,4,0,0,NA,8,6,0,NA,NA,NA,NA,NA,NA,NA,NA
927277,1939,2,-2,2,19,-2,-2,65,-2,NA,-2,-2,10,2,-2,-2,-29,NA,NA,NA,NA
927278,1939,1,2020,9,105,-2,-2,750,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
927280,1939,2,-2,9,42,-2,1,7,-2,2,-5,-5,-3,NA,NA,NA,NA,0,-2,1,0
927281,1939,1,-2,6,90,-2,2,300,0,4,10,0,10,3,5,-2,4,0,-2,1,3
927284,1939,2,2016,9,115,-2,-2,0,3,12,0,0,27,2,0,-2,20,NA,NA,NA,NA
927287,1939,1,-2,5,156,2,5,305,0,12,NA,NA,3,2,12,-2,6,7,-2,1,0
927289,1939,1,1985,5,115,-2,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927294,1939,2,-2,9,70,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927296,1940,1,-2,6,82,2,4,140,-2,10,-2,-2,6,1,-2,-2,1,NA,NA,NA,NA
927300,1939,2,2019,4,24,-2,-2,11,6,2,5,6,NA,2,5,-2,NA,NA,NA,NA,NA
927305,1939,1,-2,6,48,2,4,240,-2,4,-2,-2,3,4,-2,-2,3,NA,NA,NA,NA
927306,1939,2,-2,9,119,-2,-2,0,0,0,NA,NA,NA,3,5,4,-29,NA,NA,NA,NA
927307,1939,2,-2,6,-3,-2,-2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927310,1939,2,2008,3,-3,-2,-3,-3,5,NA,6,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
927312,1939,2,-2,5,38,-2,-2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927316,1939,1,-2,5,134,-2,0,219,0,6,6,0,4,4,8,5,14,6,4,1,18
927317,1939,2,-2,2,53,-2,-2,20,0,7,9,-2,3,2,6,6,10,11,-2,2,6
927320,1939,2,-2,9,-3,3,6,0,-2,NA,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
927323,1939,2,-2,5,46,-2,-3,-3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927338,1938,2,-2,6,62,2,5,20,0,1,8,0,1,2,10,-2,1,6,-2,1,0
927341,1939,2,2018,4,112,-2,2,55,-2,8,-2,-2,2,8,-2,-2,2,NA,NA,NA,NA
927342,1939,1,2004,3,38,-2,-2,0,0,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA
927350,1939,2,-2,9,57,-2,-2,67,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927357,1939,2,2021,6,-3,-2,2,0,5,8,5,0,8,2,5,-2,12,5,-2,1,0
927358,1939,2,-2,9,72,-2,-2,0,0,3,9,0,2,7,6,-2,2,2,-2,3,15
927362,1939,2,-2,6,12,-2,-2,30,0,2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA
927364,1939,1,2011,9,58,1,2,135,NA,NA,-3,0,0,NA,NA,NA,NA,NA,NA,NA,NA
927365,1939,1,2009,9,38,-2,1,150,2,3,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA
927366,1939,2,1996,6,42,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927373,1939,2,2022,4,70,-2,1,0,0,6,8,0,8,3,6,-2,8,7,-2,1,4
927374,1939,1,-2,3,25,-2,-2,120,-2,3,-2,-2,4,1,-2,-2,12,NA,NA,NA,NA
927376,1939,2,-2,9,-3,-2,-2,0,-2,1,-2,-2,8,5,-2,-2,4,4,-2,1,8
927377,1938,2,2020,3,32,-2,-2,0,-2,0,1,0,0,3,5,6,6,NA,NA,NA,NA
927380,1939,1,2020,9,-3,-2,2,0,0,NA,7,0,2,3,8,-2,4,8,-2,1,6
927381,1938,2,-2,9,-3,-2,-2,0,1,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
927385,1939,2,1992,3,31,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927386,1939,1,-2,4,-3,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927389,1939,1,2002,7,55,-2,-2,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927390,1939,1,-2,5,106,3,7,170,0,10,-3,0,-3,4,10,-2,4,4,-2,1,3
927392,1939,2,2003,6,60,-2,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927393,1939,2,2009,6,-3,-2,0,0,6,6,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
927394,1939,2,2022,9,59,2,4,0,0,12,10,0,12,4,6,-2,4,NA,NA,NA,NA
927399,1940,2,2011,5,31,-2,-2,0,0,1,6,6,2,5,12,5,3,NA,NA,NA,NA
927403,1938,2,2019,5,98,-2,-2,0,0,3,5,0,-3,3,0,-2,21,NA,NA,NA,NA
927404,1938,2,2012,6,59,-2,1,0,0,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
927410,1939,1,-2,6,27,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927411,1939,2,-2,5,10,-2,-2,12,-2,4,-2,-2,2,4,-2,-2,4,NA,NA,NA,NA
927414,1939,1,-2,4,65,3,6,180,-2,3,-2,-2,4,2,-2,-2,2,6,-2,1,0
927415,1938,2,2011,3,68,-2,-2,80,0,NA,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA
927417,1939,2,-2,4,77,3,5,30,0,2,11,0,8,1,10,-2,2,2,-2,1,2
927419,1939,2,-2,6,44,-2,-2,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
927421,1940,1,2020,9,57,-2,-3,-3,0,8,5,1,1,3,5,-2,2,NA,NA,NA,NA
927425,1939,2,-2,2,35,-2,-2,30,0,1,-5,-5,1,NA,NA,NA,NA,NA,NA,NA,NA
927429,1939,1,2005,2,35,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927431,1938,2,-2,5,51,-2,2,0,0,6,10,0,1,7,11,-2,6,NA,NA,NA,NA
927437,1939,2,2021,5,62,-2,-2,70,6,5,6,5,4,4,6,-2,-29,NA,NA,NA,NA
927442,1938,1,-2,4,40,-2,-2,120,0,15,-5,-5,6,NA,NA,NA,NA,NA,NA,NA,NA
927445,1939,1,2018,2,22,-2,-2,130,-3,NA,-5,-5,2,NA,NA,NA,NA,NA,NA,NA,NA
927447,1938,1,2014,9,30,-2,-2,240,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
927448,1939,1,2003,5,147,-2,-2,175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927449,1939,2,-2,4,82,-2,-2,15,0,3,2,0,1,3,4,-2,2,4,-2,1,0
927451,1940,2,9995,4,-3,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927454,1939,2,-2,6,58,2,4,0,-2,4,-5,-2,-3,3,-2,-2,0,NA,NA,NA,NA
927455,1937,2,-2,3,63,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927457,1937,2,-2,5,-3,-2,-2,0,0,NA,7,0,5,8,5,-2,NA,7,5,1,5
927461,1938,2,-2,2,16,-2,-2,10,0,0,6,5,4,2,7,5,1,6,4,1,0
927462,1939,1,2022,4,38,-2,-2,87,0,NA,7,0,NA,4,6,-2,0,NA,NA,NA,NA
927464,1939,1,-2,7,62,-2,-2,80,0,6,11,0,4,2,6,-2,3,11,-2,2,5
927467,1939,1,2010,4,-3,3,-3,-3,0,2,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA
927470,1939,1,-2,2,32,-2,-2,80,5,0,6,-2,0,4,6,-2,0,6,-2,1,56
927472,1939,2,-2,2,66,-2,-2,9,0,1,5,0,0,2,9,-2,1,4,1,1,0
927475,1939,2,2011,2,-3,-2,2,57,6,3,0,4,2,5,2,5,1,NA,NA,NA,NA
927476,1939,1,2011,7,83,3,6,50,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
927478,1939,1,2009,5,101,-2,3,128,-2,4,6,0,8,NA,NA,NA,NA,NA,NA,NA,NA
927481,1939,2,2022,3,17,3,6,4,0,1,6,0,1,4,6,-2,1,5,-2,1,0
927487,1939,1,-2,4,101,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927488,1939,2,2012,2,71,-2,-3,-3,-3,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
927489,1938,2,-2,3,51,-2,-2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927490,1939,2,-2,6,93,-2,2,50,0,8,-3,0,NA,3,10,-2,8,8,2,4,5
927492,1939,1,-2,4,-3,-2,-2,150,4,10,6,0,2,3,9,-2,2,0,5,1,7
927494,1939,2,2019,4,53,-2,-2,24,-2,4,5,-2,4,3,10,-2,4,NA,NA,NA,NA
927495,1938,1,-2,7,57,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927499,1939,2,2005,3,29,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927500,1939,2,1999,6,25,-2,0,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927501,1939,2,-2,2,16,-2,-2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927503,1939,2,-2,7,41,-2,-2,0,0,4,6,1,8,4,7,-2,-3,6,0,1,3
927504,1939,1,2016,8,-3,-2,-2,180,5,NA,NA,NA,NA,2,7,3,2,NA,NA,NA,NA
927512,1939,1,2022,2,33,-2,-2,423,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927516,1939,2,-2,3,8,-2,-2,108,NA,NA,6,0,2,5,7,-2,4,1,-2,2,0
927518,1939,1,2003,9,34,2,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927519,1939,2,2016,2,-3,-2,-2,85,-2,2,10,0,3,3,8,4,5,NA,NA,NA,NA
927520,1939,1,-2,5,101,1,3,200,0,6,8,0,3,2,6,-2,1,5,-2,1,0
927526,1939,1,1959,3,9,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927533,1938,2,-2,6,25,-2,-2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927535,1939,2,-2,2,41,-2,-2,0,0,1,6,0,0,3,8,-2,NA,NA,NA,NA,NA
927536,1939,2,-2,4,21,-2,-2,80,0,4,5,0,12,2,8,-2,NA,7,-2,1,0
927538,1938,1,-2,2,20,-2,1,60,-2,4,-2,-2,4,4,-2,-2,4,NA,NA,NA,NA
927539,1939,1,2017,7,85,-2,-2,0,0,NA,-3,0,0,2,9,2,0,NA,NA,NA,NA
927541,1939,1,2018,9,55,-2,2,200,2,1,6,0,3,3,7,-2,6,NA,NA,NA,NA
927542,1939,2,-2,4,60,-2,-2,0,NA,NA,12,0,NA,3,-30,-30,6,NA,NA,NA,NA
927548,1939,2,-2,4,29,-2,1,0,0,8,4,0,10,3,10,-2,4,0,-2,1,0
927549,1939,2,-2,3,39,-2,-2,0,0,1,NA,NA,1,3,8,-2,1,NA,NA,NA,NA
927550,1939,2,-2,9,62,-2,-2,0,0,NA,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA
927552,1939,2,1989,2,-3,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927559,1939,1,-2,4,49,-2,-2,110,0,2,6,0,6,2,9,-2,4,8,-2,1,2
927561,1938,1,1982,5,78,-2,-2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927567,1939,2,-2,4,21,-2,-2,99,-2,1,-2,-2,2,0,-2,-2,2,NA,NA,NA,NA
927569,1939,2,2014,7,68,2,5,110,-2,2,-2,-2,1,0,-2,-2,4,NA,NA,NA,NA
927572,1939,1,1986,4,70,-2,-2,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927574,1939,1,2020,2,43,-2,-2,125,0,3,6,0,1,2,5,-2,-29,NA,NA,NA,NA
927575,1938,1,2016,2,60,2,7,225,0,0,6,0,0,2,7,4,4,NA,NA,NA,NA
927576,1939,2,2006,5,88,-2,1,75,0,4,9,-2,2,NA,NA,NA,NA,NA,NA,NA,NA
927579,1939,1,2008,3,30,-2,-2,100,-2,3,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
927583,1939,1,-2,2,55,-2,-2,119,-2,5,-2,-2,4,3,-2,-2,4,NA,NA,NA,NA
927585,1939,1,2017,4,58,-2,-2,165,0,0,12,2,2,4,10,-2,0,NA,NA,NA,NA
927587,1938,1,-2,3,24,-2,1,146,0,20,0,0,2,3,12,-2,NA,8,-2,1,8
927588,1939,2,2011,6,64,-2,-2,34,7,2,9,5,-3,NA,NA,NA,NA,NA,NA,NA,NA
927589,1939,2,2009,7,53,-2,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927590,1939,2,2002,3,48,1,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927591,1939,2,-2,4,18,-2,-2,0,0,1,8,0,1,NA,NA,NA,NA,NA,NA,NA,NA
927593,1939,1,-2,4,32,-2,-2,140,0,3,10,0,3,1,8,-2,10,8,-2,1,2
927594,1939,2,-2,5,64,-2,0,0,6,3,4,6,2,2,6,-2,4,8,4,1,0
927596,1939,2,-2,2,998,2,-3,-3,-2,10,10,0,NA,2,10,-2,4,9,-2,1,8
927601,1938,2,2015,4,56,-2,-2,75,-2,NA,-2,-2,NA,5,-2,-2,NA,NA,NA,NA,NA
927604,1939,2,-2,3,23,-2,-2,30,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
927610,1939,1,-2,4,81,2,5,150,0,6,10,0,4,3,12,-2,4,10,3,1,5
927616,1939,1,-2,2,60,2,4,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927617,1939,1,2016,9,126,4,7,385,0,2,12,0,NA,1,12,-2,NA,NA,NA,NA,NA
927622,1939,2,-2,6,13,-2,-2,80,0,1,7,0,2,3,6,4,4,0,-2,1,2
927624,1939,2,-2,5,41,-2,-2,0,0,1,12,0,-3,NA,NA,NA,NA,NA,NA,NA,NA
927625,1939,1,1998,2,24,-2,2,130,-2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927630,1939,2,2018,3,54,-2,-3,-3,6,1,5,6,0,7,6,6,1,NA,NA,NA,NA
927635,1939,2,-2,3,41,-2,-2,0,0,8,10,0,8,3,6,-2,4,0,3,1,5
927641,1938,1,1989,4,138,-2,-2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927642,1939,1,2011,2,53,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927643,1939,1,2002,6,91,4,10,242,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927648,1939,1,1995,4,42,3,6,152,-3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927649,1939,2,2006,3,55,-2,-3,-3,0,4,6,0,8,NA,NA,NA,NA,NA,NA,NA,NA
927652,1940,2,2009,2,57,2,4,0,0,7,8,0,3,NA,NA,NA,NA,NA,NA,NA,NA
927654,1939,1,1990,9,118,2,4,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927662,1939,2,2020,5,92,-2,-2,0,0,4,-5,-5,-3,2,6,-2,NA,NA,NA,NA,NA
927664,1939,2,-2,9,104,2,4,0,0,NA,NA,NA,4,4,8,-2,NA,6,-2,1,6
927672,1939,1,-2,2,27,-2,-2,143,0,3,9,0,0,3,11,-2,1,8,1,1,0
927674,1939,2,-2,4,47,-2,-2,50,0,2,6,4,1,5,5,4,3,5,-2,2,0
927678,1939,1,-2,4,13,-2,-2,136,0,1,11,0,2,8,6,-2,2,NA,NA,NA,NA
927680,1939,2,-2,4,55,-2,1,130,0,4,6,1,0,2,6,-2,2,11,-2,1,4
927681,1939,1,-2,5,76,2,-3,-3,0,1,NA,NA,0,3,9,-2,4,NA,NA,NA,NA
927684,1939,2,-2,4,38,-2,-2,55,2,NA,11,0,NA,6,11,-2,10,6,4,1,3
927686,1939,2,2022,4,23,-2,-2,60,2,3,-5,-5,3,1,6,-2,-29,NA,NA,NA,NA
927687,1939,2,-2,3,31,-2,-2,100,-2,10,-2,-2,10,3,-2,-2,-29,NA,NA,NA,NA
927688,1939,1,2014,6,72,-2,3,110,0,6,7,0,10,5,6,-2,15,NA,NA,NA,NA
927689,1939,2,2007,7,60,-2,1,4,-2,3,-2,-2,-3,NA,NA,NA,NA,NA,NA,NA,NA
927692,1938,1,-2,4,11,-2,-2,130,0,3,12,0,1,1,9,-2,-29,6,-2,1,2
927693,1940,1,-2,2,-3,-2,-2,48,0,5,8,0,2,2,8,-2,0,NA,NA,NA,NA
927697,1939,1,1995,9,151,-2,-3,-3,-2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927698,1939,1,2011,2,59,3,7,132,0,4,0,0,1,4,8,-2,1,NA,NA,NA,NA
927699,1939,2,-2,2,31,-2,-2,22,0,4,8,0,1,2,6,-2,2,8,-2,1,0
927702,1939,2,2000,4,34,-2,1,100,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927704,1939,2,-2,4,40,-2,-2,60,0,20,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
927706,1939,2,2021,4,25,-2,-2,136,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
927707,1939,1,2016,5,58,-2,-2,160,-2,2,-2,-2,4,3,-2,-2,20,NA,NA,NA,NA
927713,1939,1,-2,9,170,2,4,350,0,4,11,0,1,6,10,-2,0,NA,NA,NA,NA
927714,1940,2,-2,9,100,-2,-2,63,0,1,-5,-5,2,6,5,-2,-29,NA,NA,NA,NA
927715,1939,1,-2,2,25,-2,-2,120,-2,2,-2,-2,2,2,-2,-2,NA,NA,NA,NA,NA
927717,1939,2,-2,2,34,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927720,1939,2,-2,5,19,2,4,125,0,0,6,0,2,0,5,-2,4,5,-2,0,0
927721,1939,1,-2,4,4,-2,-2,104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927722,1939,2,1964,9,-3,-3,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927725,1938,1,-2,6,77,-2,2,150,0,4,8,0,1,3,6,-2,3,6,-2,1,0
927726,1939,1,-2,9,73,-2,-2,450,0,1,5,0,NA,2,8,-2,2,3,-2,1,0
927729,1939,1,-2,9,-3,3,5,150,-2,4,-2,-2,15,2,-2,-2,4,0,6,1,3
927730,1938,2,-2,6,52,-2,-2,0,0,2,5,0,3,4,8,-2,12,4,-2,2,0
927731,1939,1,2022,6,84,3,6,200,NA,NA,8,0,1,2,8,-5,NA,6,-2,1,0
927732,1939,2,1993,4,65,-2,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927735,1939,1,1999,3,55,-2,2,93,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927736,1938,1,-2,4,7,-2,3,174,-2,2,-2,-2,1,1,-2,-2,1,NA,NA,NA,NA
